Date,Company,Product,Quantity_Sold,Unit_Price,Revenue,Production_Quantity,Inventory_Start,Inventory_End,Raw_Material_Cost_Per_Unit,Processing_Cost_Per_Unit,Packaging_Cost_Per_Unit,Transportation_Cost_Per_Unit,Total_Cost_Per_Unit,Total_Costs,Waste_Quantity,Waste_Cost,Profit,Profit_Margin_Percent,Quality_Score,Customer_Rating,Production_Efficiency,Capacity_Utilization,Market_Share_Percent,Competitor_Average_Price,Season,Region,Sales_Channel,Batch_Number,Expiry_Days
2022-02-21,Mother Dairy,Cheese,787,530.76,417709.03,922,308,427,296.13,97.84,35.61,30.46,460.04,433337.41,31,9180.15,-15628.38,-3.74,86.6,4.3,0.822,0.882,12.24,546.84,Spring,West,Retail,B2022028657,362
2022-02-21,Mother Dairy,Milk,505,63.23,31930.62,670,208,331,30.8,7.76,3.92,2.57,45.05,30708.42,17,523.67,1222.2,3.83,83.0,4.1,0.806,0.653,17.85,59.97,Spring,North,Online,B2022024447,23
2022-02-22,Mother Dairy,Butter,369,607.4,224128.76,418,140,149,318.72,80.87,59.1,39.98,498.66,209078.56,2,637.43,15050.21,6.71,89.3,4.5,0.852,0.758,22.28,641.32,Spring,West,Retail,B2022027109,242
2022-02-22,Mother Dairy,Cheese,377,459.49,173229.51,500,290,407,200.38,84.33,32.72,25.01,342.45,174629.66,17,3406.46,-1400.15,-0.81,84.1,4.2,0.892,0.733,15.03,454.43,Spring,East,Online,B2022021916,186
2022-02-22,Mother Dairy,Cheese,733,459.75,336994.76,963,140,350,264.68,76.31,37.78,35.61,414.38,407520.43,32,8469.85,-70525.68,-20.93,81.7,4.1,0.901,0.748,15.45,470.49,Spring,North,Online,B2022022741,305
2022-02-22,Mother Dairy,Ice Cream,386,153.4,59213.97,432,488,521,67.62,19.53,13.12,6.54,106.81,47629.82,22,1487.63,11584.14,19.56,87.7,4.4,0.814,0.871,14.05,150.12,Spring,North,Online,B2022024083,194
2022-02-22,Mother Dairy,Milk,1311,59.66,78213.52,1574,73,319,27.3,9.35,5.86,3.06,45.58,72915.35,43,1173.97,5298.17,6.77,85.1,4.3,0.798,0.704,18.7,62.64,Spring,North,Wholesale,B2022026371,21
2022-02-23,Mother Dairy,Paneer,729,437.52,318950.99,924,294,489,213.93,72.31,38.9,21.8,346.95,331490.1,51,10910.59,-12539.11,-3.93,90.0,4.5,0.9,0.841,13.6,467.48,Spring,West,Wholesale,B2022028925,308
2022-02-23,Mother Dairy,Paneer,349,459.57,160390.89,395,461,506,232.59,47.81,43.29,30.51,354.2,143628.95,16,3721.39,16761.94,10.45,89.0,4.5,0.819,0.718,16.06,461.82,Spring,North,Direct,B2022022020,176
2022-02-23,Mother Dairy,Paneer,128,460.34,58923.4,168,288,288,185.07,55.83,34.56,32.96,308.42,53110.7,7,1295.48,5812.7,9.86,82.8,4.1,0.873,0.617,21.43,446.46,Spring,North,Retail,B2022026732,88
2022-02-24,Mother Dairy,Cheese,422,529.22,223331.93,464,439,481,308.82,53.51,29.68,29.93,421.94,198866.96,10,3088.15,24464.96,10.95,89.2,4.5,0.847,0.684,10.42,562.93,Spring,East,Retail,B2022022720,82
2022-02-24,Mother Dairy,Ghee,122,657.51,80216.47,155,301,313,382.89,115.04,40.55,32.36,570.84,88863.54,1,382.89,-8647.07,-10.78,87.5,4.4,0.819,0.856,10.61,702.84,Spring,West,Retail,B2022029412,99
2022-02-24,Mother Dairy,Ghee,631,627.43,395906.54,773,429,571,290.76,74.28,57.25,43.85,466.14,361783.49,5,1453.78,34123.05,8.62,86.0,4.3,0.895,0.752,16.51,609.72,Spring,West,Direct,B2022026945,212
2022-02-25,Mother Dairy,Cheese,436,525.29,229025.54,554,496,586,233.53,67.89,41.19,17.07,359.67,202061.7,12,2802.36,26963.84,11.77,88.4,4.4,0.83,0.892,24.34,498.78,Spring,West,Direct,B2022027482,328
2022-02-25,Mother Dairy,Paneer,562,447.56,251526.59,719,58,184,241.54,78.46,25.96,23.61,369.57,277557.33,49,11835.47,-26030.74,-10.35,89.0,4.5,0.879,0.675,14.46,464.97,Spring,North,Wholesale,B2022029642,308
2022-02-25,Mother Dairy,Yogurt,565,77.63,43862.77,763,387,565,46.02,14.44,6.61,3.8,70.87,55774.37,37,1702.72,-11911.6,-27.16,91.3,4.6,0.796,0.802,22.14,80.51,Spring,West,Retail,B2022025219,12
2022-02-26,Mother Dairy,Butter,213,571.45,121719.39,241,218,237,243.7,86.8,48.09,30.91,409.49,99174.16,2,487.4,22545.24,18.52,84.3,4.2,0.869,0.847,17.38,590.65,Spring,North,Retail,B2022028748,173
2022-02-26,Mother Dairy,Curd,351,53.46,18765.94,429,341,415,27.01,7.07,3.67,2.89,40.64,18003.77,21,567.26,762.17,4.06,85.7,4.3,0.882,0.656,14.51,58.5,Spring,West,Online,B2022028858,11
2022-02-26,Mother Dairy,Yogurt,1155,84.65,97775.79,1434,144,376,43.53,13.31,6.46,4.34,67.64,98643.09,38,1654.13,-867.3,-0.89,83.2,4.2,0.86,0.845,18.17,80.2,Spring,North,Wholesale,B2022023600,16
2022-02-27,Mother Dairy,Butter,666,611.93,407545.23,877,278,485,245.78,111.83,58.02,20.54,436.17,384735.22,9,2212.0,22810.01,5.6,82.5,4.1,0.878,0.859,10.05,667.01,Spring,Central,Direct,B2022022827,163
2022-02-27,Mother Dairy,Lassi,328,42.14,13821.54,412,393,435,17.85,7.66,3.18,2.29,30.98,12958.66,11,196.31,862.88,6.24,90.2,4.5,0.881,0.731,21.99,40.6,Spring,South,Online,B2022025754,272
2022-02-27,Mother Dairy,Lassi,959,42.17,40444.19,1281,373,694,22.31,4.64,3.73,1.46,32.14,42359.35,53,1182.58,-1915.16,-4.74,89.4,4.5,0.859,0.942,14.21,40.88,Spring,South,Direct,B2022022618,320
2022-02-27,Mother Dairy,Yogurt,824,89.42,73679.93,979,464,569,49.11,9.65,8.25,5.34,72.35,72553.5,35,1718.75,1126.43,1.53,87.7,4.4,0.824,0.885,21.74,86.48,Spring,East,Wholesale,B2022026548,14
2022-02-28,Mother Dairy,Cheese,502,515.77,258915.96,585,226,289,230.45,78.8,31.65,24.66,365.55,217763.13,17,3917.65,41152.83,15.89,89.1,4.5,0.791,0.658,17.29,557.6,Spring,West,Direct,B2022025490,81
2022-02-28,Mother Dairy,Lassi,1245,45.78,56990.23,1634,256,641,22.33,8.93,3.32,2.21,36.79,62799.24,120,2680.04,-5809.01,-10.19,92.3,4.6,0.841,0.784,14.39,43.18,Spring,North,Retail,B2022029814,263
2022-03-01,Mother Dairy,Butter,506,596.33,301741.89,625,156,241,310.38,108.36,57.85,27.1,503.69,316358.31,5,1551.92,-14616.43,-4.84,91.5,4.6,0.801,0.823,13.83,594.2,Spring,North,Wholesale,B2022034259,233
2022-03-01,Mother Dairy,Ghee,1225,698.96,856221.45,1489,284,507,331.25,93.48,39.99,37.32,502.04,754824.76,22,7287.41,101396.69,11.84,86.6,4.3,0.886,0.684,21.34,764.25,Spring,South,Direct,B2022033319,75
2022-03-01,Mother Dairy,Ice Cream,717,143.63,102982.24,948,323,531,82.17,27.78,14.15,6.08,130.17,131950.22,104,8545.33,-28967.99,-28.13,91.9,4.6,0.9,0.78,23.44,152.47,Spring,North,Online,B2022038255,249
2022-03-01,Mother Dairy,Milk,764,61.28,46816.66,878,422,514,34.16,8.94,5.93,2.89,51.93,46309.48,21,717.38,507.19,1.08,84.6,4.2,0.808,0.648,16.76,57.83,Spring,Central,Wholesale,B2022035647,14
2022-03-02,Mother Dairy,Curd,917,55.64,51018.78,1130,213,379,31.36,8.94,4.43,4.42,49.16,57207.82,53,1662.27,-6189.04,-12.13,83.7,4.2,0.898,0.662,13.62,57.25,Spring,Central,Online,B2022039629,6
2022-03-02,Mother Dairy,Curd,622,49.13,30560.55,861,228,424,24.59,6.84,4.07,3.58,39.08,35049.41,57,1401.48,-4488.86,-14.69,91.5,4.6,0.893,0.89,19.0,47.9,Spring,Central,Retail,B2022033610,19
2022-03-02,Mother Dairy,Yogurt,1554,82.28,127855.86,1795,225,436,40.82,8.99,7.45,4.09,61.35,112816.98,66,2694.3,15038.88,11.76,85.7,4.3,0.814,0.762,15.89,80.31,Spring,Central,Wholesale,B2022037886,17
2022-03-03,Mother Dairy,Curd,351,48.83,17137.71,387,313,340,27.62,6.94,4.86,1.49,40.9,16243.84,15,414.29,893.87,5.22,89.9,4.5,0.806,0.816,24.79,46.07,Spring,West,Retail,B2022033989,24
2022-03-03,Mother Dairy,Ice Cream,916,159.14,145773.32,1068,360,477,67.34,17.35,8.22,5.8,98.71,111351.5,88,5925.87,34421.82,23.61,81.0,4.1,0.86,0.702,19.47,172.77,Spring,West,Online,B2022038826,43
2022-03-03,Mother Dairy,Ice Cream,544,142.45,77494.75,664,145,242,59.79,24.37,12.04,4.5,100.71,71594.0,79,4723.71,5900.76,7.61,90.1,4.5,0.815,0.708,10.41,134.1,Spring,South,Retail,B2022036044,38
2022-03-03,Mother Dairy,Lassi,918,43.34,39782.71,1117,350,516,23.11,6.65,3.12,2.59,35.47,40318.19,30,693.38,-535.48,-1.35,89.7,4.5,0.872,0.892,14.67,46.21,Spring,North,Online,B2022033680,239
2022-03-03,Mother Dairy,Paneer,595,410.47,244227.69,699,407,472,227.67,65.79,38.67,20.81,352.95,253767.45,31,7057.81,-9539.76,-3.91,84.1,4.2,0.884,0.891,23.58,392.76,Spring,West,Wholesale,B2022035332,317
2022-03-04,Mother Dairy,Butter,342,651.86,222936.19,391,88,135,378.62,107.14,43.78,27.7,557.23,218634.44,2,757.23,4301.75,1.93,84.0,4.2,0.851,0.769,21.14,628.24,Spring,North,Direct,B2022032460,250
2022-03-04,Mother Dairy,Cheese,350,464.66,162630.03,434,136,214,206.35,47.38,43.97,18.35,316.04,140257.77,15,3095.22,22372.27,13.76,91.5,4.6,0.898,0.79,13.39,509.05,Spring,West,Online,B2022034913,221
2022-03-04,Mother Dairy,Lassi,1402,46.42,65084.49,1661,266,495,18.61,6.72,2.74,1.43,29.49,50006.7,55,1023.31,15077.79,23.17,83.9,4.2,0.851,0.869,23.0,48.08,Spring,East,Online,B2022033161,71
2022-03-04,Mother Dairy,Lassi,328,49.46,16221.68,396,51,78,26.31,8.67,3.14,2.27,40.38,16333.74,13,342.02,-112.06,-0.69,87.8,4.4,0.901,0.642,15.09,53.34,Spring,North,Direct,B2022032430,83
2022-03-04,Mother Dairy,Yogurt,318,83.51,26556.36,426,249,343,48.25,9.62,7.68,3.04,68.59,30232.2,21,1013.22,-3675.83,-13.84,84.6,4.2,0.8,0.718,14.18,81.1,Spring,Central,Direct,B2022031250,9
2022-03-05,Mother Dairy,Butter,662,609.65,403587.4,922,489,727,250.72,90.42,49.91,42.52,433.58,401261.91,6,1504.34,2325.5,0.58,84.1,4.2,0.872,0.927,16.0,641.36,Spring,West,Retail,B2022034020,160
2022-03-05,Mother Dairy,Curd,838,56.54,47379.68,965,320,400,32.86,6.49,5.04,3.54,47.92,48374.75,65,2135.63,-995.06,-2.1,90.0,4.5,0.885,0.925,23.23,51.29,Spring,North,Wholesale,B2022038121,13
2022-03-06,Mother Dairy,Ghee,1450,666.99,967131.69,1718,214,456,397.03,81.64,38.71,35.85,553.22,955200.69,12,4764.31,11930.99,1.23,81.6,4.1,0.896,0.656,18.48,690.15,Spring,East,Direct,B2022035718,319
2022-03-06,Mother Dairy,Lassi,499,43.54,21726.43,667,336,481,20.7,5.44,4.27,1.94,32.36,22160.45,28,579.49,-434.02,-2.0,87.7,4.4,0.844,0.837,24.92,42.76,Spring,South,Wholesale,B2022034707,140
2022-03-06,Mother Dairy,Lassi,590,50.84,29993.36,722,208,335,27.53,6.84,3.84,3.4,41.6,31194.95,42,1156.16,-1201.59,-4.01,83.4,4.2,0.866,0.873,17.18,55.5,Spring,South,Retail,B2022038603,235
2022-03-07,Mother Dairy,Cheese,275,522.69,143738.98,343,107,128,281.3,62.66,28.8,33.45,406.22,142144.93,10,2813.05,1594.05,1.11,90.1,4.5,0.847,0.851,10.29,488.12,Spring,Central,Wholesale,B2022036263,198
2022-03-08,Mother Dairy,Butter,1042,557.77,581196.24,1407,250,604,282.6,81.38,30.93,36.29,431.2,610938.57,15,4238.99,-29742.32,-5.12,92.4,4.6,0.806,0.893,20.39,598.91,Spring,West,Online,B2022038809,296
2022-03-08,Mother Dairy,Butter,567,575.7,326419.24,655,305,353,298.62,91.98,44.09,27.23,461.92,304948.92,8,2388.95,21470.31,6.58,91.7,4.6,0.826,0.762,19.1,560.04,Spring,East,Online,B2022031102,270
2022-03-08,Mother Dairy,Ghee,983,759.24,746331.84,1157,187,346,369.15,99.09,70.63,58.37,597.24,696912.53,16,5906.43,49419.31,6.62,86.9,4.3,0.88,0.798,20.76,777.85,Spring,South,Online,B2022037080,97
2022-03-08,Mother Dairy,Lassi,816,49.39,40305.42,971,55,167,26.42,8.01,4.65,3.72,42.8,42743.66,45,1188.96,-2438.24,-6.05,86.7,4.3,0.84,0.768,13.49,50.08,Spring,East,Retail,B2022036023,112
2022-03-09,Mother Dairy,Curd,1359,52.36,71154.69,1877,166,648,23.93,5.83,3.75,1.92,35.43,69068.76,107,2560.61,2085.93,2.93,91.1,4.6,0.791,0.675,15.33,52.38,Spring,Central,Retail,B2022038919,26
2022-03-09,Mother Dairy,Curd,1236,52.31,64655.8,1631,132,502,24.32,8.49,4.77,2.35,39.93,68508.51,139,3380.24,-3852.7,-5.96,88.5,4.4,0.79,0.627,12.72,49.54,Spring,East,Direct,B2022032965,4
2022-03-09,Mother Dairy,Ice Cream,768,181.53,139417.29,911,192,309,104.26,32.66,10.85,13.81,161.57,152510.26,51,5317.19,-13092.97,-9.39,82.7,4.1,0.82,0.641,15.62,174.71,Spring,Central,Direct,B2022038668,125
2022-03-09,Mother Dairy,Lassi,949,46.64,44265.07,1088,436,575,25.05,7.45,4.51,1.57,38.58,43953.51,79,1978.64,311.56,0.7,92.9,4.6,0.877,0.789,13.01,43.43,Spring,Central,Direct,B2022036854,256
2022-03-10,Mother Dairy,Butter,273,657.2,179414.69,375,467,521,389.54,126.76,52.0,22.44,590.74,222307.97,2,779.08,-42893.28,-23.91,91.0,4.5,0.87,0.844,17.91,605.71,Spring,North,Wholesale,B2022036482,303
2022-03-11,Mother Dairy,Ghee,1143,773.7,884338.81,1583,110,546,356.74,146.4,72.34,55.8,631.28,1006445.32,20,7134.81,-122106.51,-13.81,89.9,4.5,0.857,0.759,24.59,725.73,Spring,North,Online,B2022038963,292
2022-03-11,Mother Dairy,Ice Cream,1056,184.24,194556.73,1167,56,122,95.09,30.98,15.4,10.97,152.44,182648.42,50,4754.56,11908.31,6.12,89.3,4.5,0.802,0.63,14.83,171.76,Spring,South,Wholesale,B2022036967,301
2022-03-11,Mother Dairy,Ice Cream,709,165.71,117488.01,824,430,530,93.79,18.6,15.71,9.28,137.38,121545.63,89,8347.01,-4057.62,-3.45,82.7,4.1,0.838,0.652,10.44,180.12,Spring,West,Online,B2022033195,107
2022-03-11,Mother Dairy,Yogurt,282,89.72,25301.57,320,300,320,36.87,9.2,6.89,4.11,57.07,18741.37,13,479.29,6560.2,25.93,81.5,4.1,0.782,0.947,13.38,97.1,Spring,East,Direct,B2022035678,20
2022-03-11,Mother Dairy,Yogurt,900,92.77,83490.72,1164,380,614,46.46,10.51,7.7,4.97,69.63,83888.47,61,2834.12,-397.76,-0.48,83.6,4.2,0.878,0.748,19.52,96.28,Spring,East,Direct,B2022035226,27
2022-03-11,Mother Dairy,Yogurt,1338,80.34,107496.42,1486,239,345,38.12,15.43,4.65,6.28,64.49,97313.67,39,1486.79,10182.75,9.47,88.0,4.4,0.812,0.724,23.96,85.59,Spring,North,Direct,B2022037189,6
2022-03-12,Mother Dairy,Ghee,1023,683.51,699226.13,1401,481,827,371.16,113.42,45.42,38.27,568.27,801339.1,14,5196.23,-102112.98,-14.6,91.8,4.6,0.816,0.695,12.33,666.51,Spring,South,Online,B2022038661,52
2022-03-13,Mother Dairy,Cheese,1263,503.73,636214.1,1640,259,603,264.94,68.44,35.35,28.63,397.37,659896.52,31,8213.28,-23682.42,-3.72,82.8,4.1,0.823,0.919,12.24,467.8,Spring,West,Direct,B2022032548,305
2022-03-13,Mother Dairy,Curd,515,55.97,28823.94,678,184,345,28.1,7.37,3.4,2.95,41.82,29589.2,44,1236.39,-765.26,-2.65,90.4,4.5,0.844,0.671,16.21,52.67,Spring,North,Retail,B2022033264,26
2022-03-13,Mother Dairy,Milk,1118,63.58,71080.96,1290,370,505,25.72,8.79,5.59,3.59,43.7,56907.16,21,540.1,14173.8,19.94,83.4,4.2,0.868,0.862,17.34,61.89,Spring,Central,Online,B2022039961,7
2022-03-13,Mother Dairy,Milk,272,57.96,15766.4,353,301,353,29.74,9.37,3.61,3.95,46.67,16651.53,6,178.42,-885.13,-5.61,80.8,4.0,0.875,0.878,22.01,52.29,Spring,West,Wholesale,B2022037002,3
2022-03-13,Mother Dairy,Paneer,152,454.07,69017.95,212,198,253,254.0,46.62,26.83,29.58,357.04,78485.53,11,2794.04,-9467.57,-13.72,84.3,4.2,0.794,0.706,23.05,494.73,Spring,North,Direct,B2022034771,278
2022-03-14,Mother Dairy,Butter,474,598.6,283737.33,594,296,407,245.57,112.72,58.36,36.96,453.61,270424.76,4,982.28,13312.57,4.69,89.4,4.5,0.901,0.815,19.28,568.8,Spring,West,Retail,B2022036912,334
2022-03-14,Mother Dairy,Cheese,682,566.48,386338.12,811,344,463,258.67,63.67,52.93,40.99,416.26,342760.06,20,5173.35,43578.06,11.28,90.6,4.5,0.843,0.934,17.89,559.98,Spring,West,Direct,B2022032088,163
2022-03-14,Mother Dairy,Cheese,1258,540.32,679723.32,1703,290,734,296.84,85.07,41.7,41.71,465.32,806991.64,49,14544.94,-127268.33,-18.72,91.3,4.6,0.82,0.654,18.86,570.04,Spring,Central,Wholesale,B2022034185,154
2022-03-14,Mother Dairy,Ghee,500,665.66,332830.61,563,335,358,325.77,70.78,35.35,51.25,483.15,274295.6,7,2280.39,58535.01,17.59,83.1,4.2,0.846,0.608,13.6,627.03,Spring,East,Direct,B2022038868,303
2022-03-14,Mother Dairy,Milk,389,67.79,26371.16,530,64,174,32.34,8.87,3.62,4.72,49.55,26744.98,15,485.03,-373.82,-1.42,89.4,4.5,0.869,0.83,15.85,72.2,Spring,North,Wholesale,B2022033379,27
2022-03-14,Mother Dairy,Yogurt,732,95.22,69701.91,817,324,362,55.53,16.47,6.95,5.83,84.78,70711.68,26,1443.85,-1009.76,-1.45,90.3,4.5,0.865,0.858,22.1,98.89,Spring,West,Wholesale,B2022033885,22
2022-03-15,Mother Dairy,Cheese,443,567.16,251254.01,526,198,275,301.43,73.88,51.18,26.16,452.65,241711.37,12,3617.2,9542.64,3.8,82.3,4.1,0.827,0.919,12.82,594.82,Spring,South,Retail,B2022035634,154
2022-03-15,Mother Dairy,Ghee,931,671.92,625553.3,1256,408,683,282.29,76.05,48.58,21.82,428.75,541609.13,11,3105.21,83944.17,13.42,80.9,4.0,0.855,0.744,11.14,641.51,Spring,East,Retail,B2022032416,135
2022-03-15,Mother Dairy,Lassi,1094,52.5,57437.9,1482,294,646,22.31,9.59,5.23,2.4,39.53,60549.82,88,1963.03,-3111.93,-5.42,82.0,4.1,0.795,0.932,19.04,52.12,Spring,East,Retail,B2022039199,313
2022-03-15,Mother Dairy,Yogurt,496,89.55,44415.35,651,64,176,43.5,16.93,7.03,4.19,71.64,47595.45,22,956.93,-3180.1,-7.16,88.4,4.4,0.843,0.755,13.95,93.07,Spring,Central,Online,B2022032318,28
2022-03-16,Mother Dairy,Curd,251,57.01,14309.76,314,244,299,31.69,8.79,3.33,3.01,46.82,15018.5,10,316.91,-708.74,-4.95,89.8,4.5,0.801,0.83,10.92,58.86,Spring,Central,Direct,B2022033297,20
2022-03-16,Mother Dairy,Ghee,756,757.43,572615.56,999,193,405,390.03,147.54,62.49,28.36,628.42,633249.91,14,5460.38,-60634.35,-10.59,88.3,4.4,0.863,0.616,23.82,784.3,Spring,Central,Direct,B2022039723,184
2022-03-16,Mother Dairy,Milk,928,69.96,64920.86,1065,231,321,36.86,12.15,3.89,2.3,55.21,59794.37,27,995.35,5126.49,7.9,88.3,4.4,0.833,0.717,21.02,71.67,Spring,North,Retail,B2022036000,3
2022-03-17,Mother Dairy,Curd,450,56.97,25636.7,594,486,614,23.33,11.22,3.71,4.01,42.27,26137.71,44,1026.73,-501.01,-1.95,92.7,4.6,0.799,0.708,13.69,54.07,Spring,Central,Online,B2022031348,4
2022-03-17,Mother Dairy,Ice Cream,801,183.6,147064.66,944,356,458,107.54,20.04,9.71,8.58,145.86,146080.34,78,8388.01,984.32,0.67,86.9,4.3,0.871,0.841,13.82,185.37,Spring,North,Retail,B2022033505,138
2022-03-17,Mother Dairy,Ice Cream,602,176.77,106415.46,799,161,347,78.94,17.82,16.62,6.1,119.48,97991.02,32,2526.18,8424.44,7.92,84.1,4.2,0.867,0.87,17.76,180.55,Spring,North,Direct,B2022036733,292
2022-03-17,Mother Dairy,Milk,279,58.87,16425.63,321,371,381,31.96,8.29,4.55,4.03,48.84,15868.13,6,191.77,557.5,3.39,92.5,4.6,0.82,0.84,16.15,63.38,Spring,West,Direct,B2022039759,15
2022-03-17,Mother Dairy,Yogurt,1032,80.01,82570.95,1338,493,776,46.13,12.56,7.14,5.77,71.6,98473.06,58,2675.44,-15902.11,-19.26,90.5,4.5,0.784,0.866,23.19,73.45,Spring,South,Direct,B2022033147,22
2022-03-18,Mother Dairy,Cheese,889,513.72,456698.62,986,402,475,258.67,72.9,45.72,26.1,403.38,404718.81,27,6984.03,51979.81,11.38,92.1,4.6,0.811,0.808,11.05,483.91,Spring,North,Retail,B2022033022,241
2022-03-18,Mother Dairy,Ice Cream,700,172.37,120660.64,963,117,336,70.35,28.18,17.01,12.04,127.58,125954.48,44,3095.28,-5293.84,-4.39,85.0,4.3,0.88,0.707,20.85,167.04,Spring,Central,Direct,B2022037987,295
2022-03-18,Mother Dairy,Paneer,1087,456.33,496032.89,1494,120,487,194.48,83.98,40.92,31.48,350.86,542268.22,93,18086.36,-46235.33,-9.32,83.0,4.1,0.837,0.69,19.56,443.01,Spring,Central,Wholesale,B2022036847,270
2022-03-19,Mother Dairy,Ghee,306,654.27,200205.7,424,75,174,266.13,82.64,61.86,41.76,452.38,192342.34,2,532.25,7863.35,3.93,92.2,4.6,0.871,0.92,18.25,681.22,Spring,South,Wholesale,B2022034797,196
2022-03-19,Mother Dairy,Lassi,1427,46.09,65764.26,1863,113,538,22.96,5.43,3.19,3.41,34.99,66469.0,56,1286.01,-704.74,-1.07,90.2,4.5,0.875,0.674,10.19,47.12,Spring,North,Wholesale,B2022038597,39
2022-03-19,Mother Dairy,Yogurt,317,92.15,29210.26,370,317,366,53.72,12.85,7.13,2.87,76.58,29354.2,19,1020.75,-143.95,-0.49,81.6,4.1,0.812,0.912,10.26,86.48,Spring,West,Retail,B2022033469,4
2022-03-19,Mother Dairy,Yogurt,610,97.82,59668.93,790,92,249,49.48,17.91,5.28,6.28,78.96,64306.05,39,1929.83,-4637.12,-7.77,86.2,4.3,0.784,0.809,10.8,89.21,Spring,South,Direct,B2022031048,19
2022-03-21,Mother Dairy,Butter,816,626.77,511444.44,1026,210,403,274.29,89.96,35.73,44.86,444.83,459692.06,12,3291.43,51752.39,10.12,88.5,4.4,0.791,0.923,21.87,627.82,Spring,East,Wholesale,B2022038509,361
2022-03-21,Mother Dairy,Cheese,187,552.64,103343.11,227,123,121,271.45,105.9,44.95,35.45,457.75,106080.87,8,2171.58,-2737.76,-2.65,87.8,4.4,0.796,0.759,16.91,547.61,Spring,Central,Direct,B2022033504,365
2022-03-21,Mother Dairy,Curd,1007,50.58,50934.06,1363,141,465,25.12,6.43,3.46,3.54,38.55,55136.2,103,2587.4,-4202.14,-8.25,81.0,4.0,0.805,0.764,13.33,50.95,Spring,North,Direct,B2022039960,6
2022-03-22,Mother Dairy,Paneer,318,477.45,151830.11,427,175,260,192.5,90.96,43.57,22.4,349.43,151324.12,11,2117.52,506.0,0.33,83.1,4.2,0.852,0.653,19.84,460.4,Spring,West,Direct,B2022037808,243
2022-03-22,Mother Dairy,Paneer,785,428.92,336702.9,1091,315,585,239.42,58.23,23.71,31.62,352.97,396107.59,46,11013.37,-59404.69,-17.64,87.8,4.4,0.864,0.775,19.85,457.32,Spring,West,Online,B2022031730,229
2022-03-23,Mother Dairy,Butter,952,649.23,618069.92,1318,301,631,333.91,118.68,54.11,43.81,550.5,731575.36,18,6010.4,-113505.44,-18.36,89.1,4.5,0.901,0.651,24.05,602.48,Spring,South,Retail,B2022036244,253
2022-03-23,Mother Dairy,Curd,1168,52.45,61261.9,1618,104,506,28.63,7.39,3.79,3.64,43.45,72280.05,69,1975.22,-11018.16,-17.99,84.3,4.2,0.834,0.817,14.38,54.24,Spring,Central,Direct,B2022031790,19
2022-03-23,Mother Dairy,Lassi,737,48.28,35585.06,953,261,454,21.06,6.39,3.2,2.32,32.97,32771.54,64,1348.0,2813.52,7.91,91.7,4.6,0.805,0.715,22.78,45.14,Spring,West,Online,B2022033485,262
2022-03-24,Mother Dairy,Curd,130,56.97,7406.25,168,251,240,24.55,9.31,4.95,3.01,41.82,7369.23,14,343.64,37.02,0.5,91.1,4.6,0.836,0.629,22.18,52.12,Spring,West,Online,B2022037534,5
2022-03-24,Mother Dairy,Ice Cream,933,209.89,195823.58,1083,332,446,99.01,37.69,20.46,12.93,170.09,189947.33,58,5742.58,5876.25,3.0,88.9,4.4,0.853,0.711,21.83,214.49,Spring,North,Retail,B2022039250,231
2022-03-24,Mother Dairy,Milk,422,68.31,28825.08,522,189,240,38.6,9.71,3.84,3.67,55.83,29646.76,13,501.85,-821.68,-2.85,92.3,4.6,0.835,0.608,23.29,67.13,Spring,North,Wholesale,B2022035153,21
2022-03-25,Mother Dairy,Cheese,562,536.53,301527.6,674,51,131,267.69,58.73,35.81,19.9,382.13,260232.17,10,2676.89,41295.43,13.7,86.1,4.3,0.836,0.939,13.4,520.34,Spring,South,Online,B2022038235,142
2022-03-25,Mother Dairy,Cheese,619,513.08,317596.67,779,152,294,234.98,83.15,28.81,38.23,385.17,303571.22,15,3524.63,14025.45,4.42,86.1,4.3,0.863,0.859,20.4,481.72,Spring,Central,Direct,B2022033322,84
2022-03-25,Mother Dairy,Ghee,885,752.56,666013.56,1055,180,326,394.65,148.4,60.61,54.41,658.06,698204.06,10,3946.49,-32190.5,-4.83,93.0,4.7,0.821,0.819,20.05,698.83,Spring,North,Online,B2022039983,121
2022-03-25,Mother Dairy,Ice Cream,1011,207.57,209854.66,1396,220,579,91.87,34.62,16.4,11.27,154.16,228889.41,149,13688.03,-19034.75,-9.07,87.6,4.4,0.849,0.73,18.81,195.8,Spring,West,Direct,B2022035518,82
2022-03-25,Mother Dairy,Ice Cream,1306,183.09,239113.37,1687,234,593,88.59,31.6,14.83,8.04,143.06,257285.94,180,15946.27,-18172.57,-7.6,91.0,4.6,0.866,0.929,23.23,198.64,Spring,South,Direct,B2022034937,276
2022-03-26,Mother Dairy,Paneer,387,401.94,155551.51,510,384,462,236.63,66.96,30.78,25.17,359.55,190231.16,29,6862.37,-34679.65,-22.29,85.5,4.3,0.894,0.718,14.97,441.61,Spring,North,Retail,B2022037429,209
2022-03-26,Mother Dairy,Yogurt,648,92.23,59766.06,782,469,569,39.94,18.12,7.76,5.35,71.18,56542.98,22,878.76,3223.08,5.39,91.9,4.6,0.864,0.947,24.9,92.84,Spring,South,Online,B2022035139,21
2022-03-27,Mother Dairy,Cheese,780,526.11,410364.5,1002,236,455,235.54,101.36,44.44,35.48,416.83,421192.73,15,3533.16,-10828.23,-2.64,86.4,4.3,0.847,0.754,19.8,481.57,Spring,South,Direct,B2022031820,135
